"oid","feature","value"
"2081","termin12","0.0081099992875269"
"2081","termin01","0.0076711365975001"
"2081","termin02","0.0095360750209302"
"2081","termin03","0.0084175287600048"
"3234","termin11","0.022422562755399"
"3909","vikend","0.17842699221122"
"3909","nhl","0.18644085936925"
"3909","new","0.20306546463885"
"3909","yorku","0.29649649652851"
"3909","unor","0.41202102662183"
"3909","2015","0.15507809255048"
"3909","hokej","0.16328009248415"
"3909","prevodcem","0.2840996325666"
"3909","typ4","0.088190714532373"
"3909","str1","0.082451849541384"
"3909","dopr3","0.09779925935406"
"3909","ubyt6","0.045286020025781"
"3909","ubytkat2","0.061470011164801"
"3909","delka6","0.053137445823077"
"3909","sleva1","0.040169711717943"
"3909","avgprice100000","0.11443290025116"
"3909","avgpricenight100000","0.14698299192929"
"3909","termin02","0.11443290025116"
"68","italie","0.092717262197071"
"68","svycarsko","0.14476730756296"
"68","bergamo","0.22473874179373"
"68","bernina","0.20373428177676"
"68","express","0.20373428177676"
"68","lago","0.20373428177676"
"68","maggiore","0.22473874179373"
"68","druhe","0.22473874179373"
"68","nejvetsi","0.16172536174282"
"68","jezero","0.17044300030197"
"68","lugano","0.20373428177676"
"68","svycarske","0.20373428177676"
"68","rio","0.15496343594542"
"68","janeiro","0.17044300030197"
"68","milano","0.17044300030197"
"68","mesto","0.095996461731623"
"68","mody","0.17596789596239"
"68","svaty","0.19144746031893"
"68","moeic","0.19144746031893"
"68","kouzlo","0.18272982175979"
"68","zimy","0.19144746031893"
"68","vrcholu","0.19144746031893"
"68","sveta","0.15207524867862"
"68","typ2","0.07075679133965"
"68","str3","0.025157782555705"
"68","dopr2","0.064795873332194"
"68","ubyt7","0.025409609741572"
"68","ubytkat0","0.028700853405974"
"68","delka6","0.028984061358042"
"68","sleva11","0.092717262197071"
"68","avgprice10000","0.031401695221005"
"68","avgpricenight2500","0.027010570343923"
"68","termin07","0.061711549262196"
"80","krasami","0.27468068441455"
"80","slovinska","0.24900856661604"
"80","slovinsko","0.22333644881752"
"80","bled","0.27468068441455"
"80","bohinjske","0.27468068441455"
"80","jezero","0.20831922259129"
"80","nejvetsi","0.197664331019"
"80","postojna","0.27468068441455"
"80","jama","0.27468068441455"
"80","kralovna","0.27468068441455"
"80","slovinskeho","0.27468068441455"
"80","krasu","0.27468068441455"
"80","souteska","0.27468068441455"
"80","vintgar","0.27468068441455"
"80","triglavsky","0.27468068441455"
"80","narodni","0.16974685685692"
"80","park","0.12182385533881"
"80","typ2","0.086480522748462"
"80","str3","0.030748400901417"
"80","dopr2","0.079194956294904"
"80","ubyt7","0.031056189684144"
"80","ubytkat0","0.035078820829524"
"80","delka6","0.035424963882052"
"80","sleva11","0.11332109824086"
"80","avgprice10000","0.038379849714562"
"80","avgpricenight2500","0.033012919309239"
"80","termin06","0.028441583199856"
"80","termin09","0.025048023527876"
"90","perly","0.22333644881752"
"90","balkanu","0.27468068441455"
"90","bosna","0.27468068441455"
"90","hercegovina","0.27468068441455"
"90","chorvatsko","0.13899321603938"
"90","balkan","0.27468068441455"
"90","dubrovnik","0.24900856661604"
"90","makarska","0.17438252881817"
"90","riviera","0.14300112658161"
"90","mostar","0.27468068441455"
"90","omis","0.22333644881752"
"90","nemira","0.24900856661604"
"90","sarajevo","0.27468068441455"
"90","hlavni","0.13995527109135"
"90","meste","0.27468068441455"
"90","bosny","0.27468068441455"
"90","hercegoviny","0.27468068441455"
"90","typ2","0.086480522748462"
"90","str3","0.030748400901417"
"90","dopr2","0.079194956294904"
"90","ubyt7","0.031056189684144"
"90","ubytkat3","0.057932444422906"
"90","delka15","0.087177164672813"
"90","sleva11","0.11332109824086"
"90","avgprice20000","0.055263803028829"
"90","avgpricenight2500","0.033012919309239"
"90","termin08","0.067331722970169"
"1991","jizni","0.18237551371639"
"1991","svedsko","0.28791938579672"
"1991","dansko","0.33251401002762"
"1991","raj","0.29603257947184"
"1991","ostrove","0.39033570943121"
"1991","kodae","0.35385427887542"
"1991","hlavni","0.19888380628771"
"1991","mesto","0.16673069669177"
"1991","danska","0.35385427887542"
"1991","typ2","0.12289337443202"
"1991","str2","0.066172794247421"
"1991","dopr2","0.11254020105065"
"1991","ubyt7","0.044132480077467"
"1991","ubytkat0","0.049848850652482"
"1991","delka15","0.12388333927189"
"1991","sleva11","0.1610352448686"
"1991","avgprice20000","0.078532772725179"
"1991","avgpricenight2500","0.046913095860498"
"1991","termin06","0.080833973304854"
"133","velky","0.090901986366283"
"133","okruh","0.14422100025551"
"133","irskem","0.19016355074854"
"133","irsko","0.17239054611879"
"133","birmingham","0.19016355074854"
"133","blarney","0.19016355074854"
"133","castle","0.14422100025551"
"133","cork","0.19016355074854"
"133","dublin","0.19016355074854"
"133","glendalough","0.19016355074854"
"133","peekrasny","0.19016355074854"
"133","staroirsky","0.19016355074854"
"133","klaster","0.19016355074854"
"133","kenmare","0.19016355074854"
"133","killarney","0.19016355074854"
"133","national","0.19016355074854"
"133","park","0.084339592157637"
"133","londyn","0.10565491315868"
"133","tower","0.11605145439222"
"133","bridge","0.12249541409174"
"133","moherske","0.19016355074854"
"133","utesy","0.19016355074854"
"133","rock","0.19016355074854"
"133","cashel","0.19016355074854"
"133","impozantni","0.19016355074854"
"133","pevnost","0.17239054611879"
"133","vapencove","0.19016355074854"
"133","skale","0.19016355074854"
"133","tralee","0.19016355074854"
"133","typ2","0.05987113113355"
"133","str1","0.038054699788331"
"133","dopr2","0.054827277434934"
"133","ubyt7","0.0215004390121"
"133","ubytkat0","0.024285337497363"
"133","delka15","0.060353421696563"
"133","sleva11","0.078453068012906"
"133","avgprice20000","0.038259555943036"
"133","avgpricenight2500","0.02285509798332"
"133","termin08","0.046614269748578"
"1952","termin11","0.0072705312476636"
"1952","termin12","0.0071597813873535"
"983","zamky","0.36293378542243"
"983","sklepy","0.46352365494956"
"983","jizni","0.21657092253822"
"983","moravy","0.46352365494956"
"983","eeska","0.074736769318324"
"983","republika","0.074736769318324"
"983","typ2","0.14593588213803"
"983","str2","0.078580193168812"
"983","dopr2","0.13364148874765"
"983","ubyt7","0.052407320091993"
"983","ubytkat0","0.059195510149822"
"983","delka3","0.054349566777025"
"983","sleva11","0.19122935328146"
"983","avgprice2500","0.12699271352524"
"983","avgpricenight2500","0.055709301334342"
"983","termin10","0.08211374278621"
"1952","termin01","0.0067723385765396"
"3910","cheltenham","0.61803153993274"
"3910","zlaty","0.48391171389657"
"3910","pohar","0.44474474479276"
"3910","dostihy","0.44474474479276"
"3910","typ4","0.13228607179856"
"3910","str1","0.12367777431208"
"3910","dopr3","0.14669888903109"
"3910","ubyt7","0.069876426789323"
"3910","ubytkat0","0.07892734686643"
"3910","delka3","0.072466089036034"
"3910","sleva1","0.060254567576915"
"3910","termin03","0.12987044372579"
"1952","termin02","0.0098218974330016"
"1952","termin03","0.0074312787962986"
"1401","sleva11","0.10927391616083"
"1401","termin05","0.017827197915712"
"1401","termin07","0.024243822924434"
"2082","termin11","0.007552863243924"
"2082","termin12","0.0065080861155634"
"2082","avgpricenight10000","0.027523588387913"
"2082","termin01","0.0068398988856967"
"2082","termin02","0.010203305037875"
"2082","termin03","0.0067548713764497"
"46","penzion","0.19740796874391"
"46","iveta","0.35471083047488"
"46","podhajska","0.25181672136846"
"46","radava","0.35471083047488"
"46","rekreaeni","0.2136581673691"
"46","pobyt","0.06540762804535"
"46","slovensko","0.072605504263312"
"46","typ3","0.051831600481133"
"46","str2","0.073957828864764"
"46","dopr1","0.020133038999739"
"46","ubyt7","0.049324536557169"
"46","ubytkat0","0.05571342131748"
"46","delka3","0.0511525334372"
"46","sleva6","0.045217065037035"
"46","avgprice1200","0.13046361458395"
"46","avgpricenight600","0.12088743020491"
"46","termin01","0.064979039414118"
"3232","delka10000","0.025572216818761"
"3232","avgpricenight300","0.026218245848801"
"3232","termin11","0.011911986463806"
"3911","movenpick","0.41202102662183"
"3911","hotel","0.048231076468364"
"3911","jumeirah","0.41202102662183"
"3911","beach*****","0.41202102662183"
"3911","dubai","0.26540673053209"
"3911","spojene","0.24559145586883"
"3911","arabske","0.24559145586883"
"3911","emiraty","0.24288089119275"
"3911","typ8","0.22494903606703"
"3911","str2","0.0698490605945"
"3911","dopr3","0.09779925935406"
"3911","ubyt6","0.045286020025781"
"3911","ubytkat4","0.15787041670497"
"3911","delka9","0.07566328516242"
"3911","sleva1","0.040169711717943"
"3911","avgprice100000","0.11443290025116"
"3911","avgpricenight10000","0.09497990437282"
"3911","termin11","0.011402927213216"
"1007","hotel","0.051068198613562"
"1007","thermal","0.26003801209641"
"1007","velky","0.20853985107559"
"1007","meder","0.2178121419111"
"1007","pohoda","0.24691192084263"
"1007","noci","0.11193821958988"
"1007","slovensko","0.072605504263312"
"1007","typ3","0.051831600481133"
"1007","str3","0.048835695549309"
"1007","dopr1","0.020133038999739"
"1007","ubyt6","0.047949903556709"
"1007","ubytkat2","0.065085894174495"
"1007","delka6","0.056263177930317"
"1007","sleva6","0.045217065037035"
"1007","avgprice5000","0.073585919115383"
"1007","avgpricenight1200","0.064872378406814"
"1007","termin01","0.032489519707059"
"1007","termin04","0.034023441621412"
"1456","hotel","0.048231076468364"
"1456","thermal","0.24559145586883"
"1456","velky","0.19695430379361"
"1456","meder","0.20571146736048"
"1456","pobyt","0.061773870931719"
"1456","pohoda","0.23319459190693"
"1456","noci","0.10571942961266"
"1456","slovensko","0.068571865137572"
"1456","typ3","0.048952067121071"
"1456","str3","0.046122601352125"
"1456","dopr1","0.019014536833087"
"1456","ubyt6","0.045286020025781"
"1456","ubytkat2","0.061470011164801"
"1456","delka3","0.024155363012011"
"1456","sleva6","0.042705005868311"
"1456","avgprice10000","0.057569774571842"
"1456","avgpricenight10000","0.049389550273866"
"1456","termin04","0.064266500840445"
"1456","delka6","0.026568722911539"
"1456","avgpricenight1200","0.030634178692106"
"3912","hotel","0.051068198613562"
"3912","thermal","0.26003801209641"
"3912","velky","0.20853985107559"
"3912","meder","0.2178121419111"
"3912","pohoda","0.24691192084263"
"3912","noci","0.11193821958988"
"3912","slovensko","0.072605504263312"
"3912","typ3","0.051831600481133"
"3912","str3","0.048835695549309"
"3912","dopr1","0.020133038999739"
"3912","ubyt6","0.047949903556709"
"3912","ubytkat2","0.065085894174495"
"3912","delka9","0.080114066642562"
"3912","sleva6","0.045217065037035"
"3912","avgprice10000","0.060956231899598"
"3912","avgpricenight1200","0.064872378406814"
"3912","termin01","0.032489519707059"
"3912","termin04","0.034023441621412"
"301","termin04","0.022682294414275"
"3911","termin12","0.01122922978273"
"3911","termin01","0.011801748611539"
"3911","termin02","0.017605061577102"
"3911","termin03","0.011655039821545"
"2704","avgprice100000","0.065674534057189"
"2704","avgpricenight10000","0.030922153214942"
"2704","avgpricenight100000","0.038343389198946"
"2704","termin11","0.004419519615557"
"1507","velka","0.16446220470739"
"1507","cena","0.18637495125395"
"1507","einy","0.37081892395965"
"1507","formule","0.17831154387414"
"1507","shanghai","0.37081892395965"
"1507","vstupenky","0.16446220470739"
"1507","2015","0.13957028329543"
"1507","eina","0.33616156493165"
"1507","prakticke","0.33616156493165"
"1507","informace","0.31588830952624"
"1507","zajezdy","0.22915825675684"
"1507","sanghaj","0.37081892395965"
"1507","typ4","0.079371643079136"
"1507","str1","0.074206664587246"
"1507","dopr1","0.017113083149778"
"1507","ubyt7","0.041925856073594"
"1507","ubytkat0","0.047356408119858"
"1507","delka3","0.04347965342162"
"1507","sleva1","0.036152740546149"
"1507","termin04","0.0578398507564"
"1081","velka","0.17311811021831"
"1081","cena","0.19618415921468"
"1081","kanady","0.39033570943121"
"1081","formule","0.18769636197278"
"1081","montreal","0.20792855665227"
"1081","vstupenky","0.17311811021831"
"1081","2015","0.1469160876794"
"1081","kanada","0.30562845088204"
"1081","zajezdy","0.24121921763877"
"1081","typ4","0.083549097978038"
"1081","str1","0.07811227851289"
"1081","dopr1","0.018013771736609"
"1081","ubyt7","0.044132480077467"
"1081","ubytkat0","0.049848850652482"
"1081","delka3","0.045768056233284"
"1081","sleva1","0.038055516364367"
"1081","avgprice10000","0.054539786436482"
"1081","avgpricenight5000","0.10079580361306"
"1081","termin06","0.080833973304854"
"864","velka","0.19348494671458"
"864","cena","0.21926464853406"
"864","australie","0.2952048944938"
"864","formule","0.20977828691076"
"864","vstupenky","0.19348494671458"
"864","melbourne","0.37163330532499"
"864","2015","0.16420033328874"
"864","typ4","0.093378403622513"
"864","str1","0.087301958337936"
"864","dopr1","0.020133038999739"
"864","ubyt7","0.049324536557169"
"864","ubytkat0","0.05571342131748"
"864","delka3","0.0511525334372"
"864","sleva1","0.042532635936646"
"864","avgprice10000","0.060956231899598"
"864","avgpricenight5000","0.11265413344989"
"864","termin03","0.091673254394675"
"3913","velka","0.17311811021831"
"3913","cena","0.19618415921468"
"3913","spanelska","0.26914702032626"
"3913","formule","0.18769636197278"
"3913","barcelona","0.23009768639313"
"3913","letecky","0.15904891181687"
"3913","zajezd","0.24780675147846"
"3913","2015","0.1469160876794"
"3913","spanelsko","0.19488454802572"
"3913","typ4","0.083549097978038"
"3913","str2","0.066172794247421"
"3913","dopr3","0.092651929914372"
"3913","ubyt6","0.042902545287582"
"3913","ubytkat2","0.058234747419285"
"3913","delka6","0.050340738148179"
"3913","sleva1","0.038055516364367"
"3913","avgprice20000","0.078532772725179"
"3913","avgpricenight10000","0.093580200518904"
"3913","termin05","0.078814980258936"
"348","velka","0.19934812691805"
"348","cena","0.22590903182297"
"348","belgie","0.38289492063787"
"348","formule","0.21613520469593"
"348","spa","0.33154353515986"
"348","vstupenky","0.19934812691805"
"348","typ4","0.096208052217135"
"348","str1","0.089947472226965"
"348","dopr1","0.02074313109064"
"348","ubyt7","0.050819219483144"
"348","ubytkat0","0.057401706811949"
"348","delka6","0.028984061358042"
"348","sleva1","0.043821503692302"
"348","avgprice20000","0.090431677683539"
"348","avgpricenight5000","0.058033947534794"
"348","termin08","0.11017918304209"
"2104","velka","0.18273578300821"
"2104","cena","0.20708327917106"
"2104","monaca","0.37351284992405"
"2104","formule","0.19812393763794"
"2104","letecky","0.16788496247336"
"2104","zajezd","0.26157379322726"
"2104","2015","0.15507809255048"
"2104","monako","0.31247883388694"
"2104","typ4","0.088190714532373"
"2104","str2","0.0698490605945"
"2104","dopr3","0.09779925935406"
"2104","ubyt6","0.045286020025781"
"2104","ubytkat2","0.061470011164801"
"2104","delka3","0.048310726024022"
"2104","sleva1","0.040169711717943"
"2104","avgprice100000","0.11443290025116"
"2104","avgpricenight100000","0.14698299192929"
"2104","termin05","0.083193590273321"
"3357","hotel","0.045692598759503"
"3357","don","0.35385427887542"
"3357","juan","0.35385427887542"
"3357","center**","0.35385427887542"
"3357","lloret","0.27469231062404"
"3357","mar","0.28089141776385"
"3357","spanelsko","0.19488454802572"
"3357","costa","0.23009768639313"
"3357","brava","0.25533837482797"
"3357","typ1","0.13062655505591"
"3357","str3","0.043695096017803"
"3357","dopr2","0.11254020105065"
"3357","ubyt6","0.042902545287582"
"3357","ubytkat1","0.17662818256034"
"3357","delka9","0.071681006995977"
"3357","sleva11","0.1610352448686"
"3357","avgprice5000","0.015193853744472"
"3357","avgpricenight600","0.016640375007964"
"3357","termin06","0.018653993839582"
"3357","avgprice10000","0.041953681874217"
"3357","avgpricenight1200","0.031254303766845"
"3357","termin07","0.03297945142757"
"3357","avgpricenight2500","0.014434798726307"
"3357","termin08","0.036800739275193"
"3357","termin09","0.0054760861154062"
"1111","semifinale","0.032767697165414"
"1111","zeny","0.045682455439947"
"1111","muzi","0.045682455439947"
"1111","finale","0.033120121526284"
"2084","termin11","0.011728725133594"
"2084","termin12","0.0089833838261837"
"2084","termin01","0.0084972590003078"
"2084","termin02","0.0070420246308407"
"2084","termin03","0.0039960136531012"
"3915","2015","0.19938611899348"
"3915","francie","0.25626693447885"
"3915","italie","0.21854783232167"
"3915","rugby","0.34123722496983"
"3915","typ4","0.11338806154162"
"3915","str2","0.089805935050071"
"3915","dopr3","0.12574190488379"
"3915","ubyt7","0.059894080105134"
"3915","ubytkat0","0.067652011599797"
"3915","delka3","0.062113790602315"
"3915","sleva1","0.051646772208784"
"3915","avgprice100000","0.14712801460864"
"3915","avgpricenight100000","0.18897813248052"
"3915","termin09","0.096613805036094"
"2083","termin11","0.0077348599485969"
"2083","termin12","0.0066649074677456"
"2083","termin01","0.0070047157263159"
"2083","termin02","0.010449167809871"
"2083","termin03","0.0069176393614244"
"3916","2015","0.19938611899348"
"3916","francie","0.25626693447885"
"3916","rumunsko","0.43072029414807"
"3916","rugby","0.34123722496983"
"3916","typ4","0.11338806154162"
"3916","str2","0.089805935050071"
"3916","dopr3","0.12574190488379"
"3916","ubyt7","0.059894080105134"
"3916","ubytkat0","0.067652011599797"
"3916","delka3","0.062113790602315"
"3916","sleva1","0.051646772208784"
"3916","avgprice100000","0.14712801460864"
"3916","avgpricenight100000","0.18897813248052"
"3916","termin09","0.096613805036094"
"3917","2015","0.16420033328874"
"3917","francie","0.21104335780611"
"3917","italie","0.17998056779431"
"3917","novy","0.27316410335019"
"3917","zeland","0.35471083047488"
"3917","argentina","0.39548419403723"
"3917","rugby","0.28101889115163"
"3917","typ4","0.093378403622513"
"3917","str2","0.073957828864764"
"3917","dopr3","0.10355215696312"
"3917","ubyt7","0.049324536557169"
"3917","ubytkat0","0.05571342131748"
"3917","delka6","0.056263177930317"
"3917","sleva1","0.042532635936646"
"3917","avgprice100000","0.12116424732476"
"3917","avgpricenight100000","0.15562905027807"
"3917","termin09","0.079564310029725"
"3918","2015","0.17446285411929"
"3918","anglie","0.23955372129605"
"3918","fidzi","0.42020195616456"
"3918","francie","0.22423356766899"
"3918","italie","0.19122935328146"
"3918","rugby","0.2985825718486"
"3918","typ4","0.09921455384892"
"3918","str2","0.078580193168812"
"3918","dopr3","0.11002416677332"
"3918","ubyt7","0.052407320091993"
"3918","ubytkat0","0.059195510149822"
"3918","delka3","0.054349566777025"
"3918","sleva1","0.045190925682686"
"3918","avgprice100000","0.12873701278256"
"3918","avgpricenight100000","0.16535586592045"
"3918","termin09","0.084537079406582"
"3919","2015","0.1469160876794"
"3919","anglie","0.20172944951246"
"3919","fidzi","0.35385427887542"
"3919","francie","0.18882826751073"
"3919","italie","0.1610352448686"
"3919","novy","0.24440998720806"
"3919","zeland","0.31737284831963"
"3919","argentina","0.35385427887542"
"3919","rugby","0.25143795524093"
"3919","typ4","0.083549097978038"
"3919","str2","0.066172794247421"
"3919","dopr3","0.092651929914372"
"3919","ubyt7","0.044132480077467"
"3919","ubytkat0","0.049848850652482"
"3919","delka6","0.050340738148179"
"3919","sleva1","0.038055516364367"
"3919","avgprice100000","0.10841011602742"
"3919","avgpricenight100000","0.13924704498565"
"3919","termin09","0.07118911950028"
"3920","2015","0.16420033328874"
"3920","francie","0.21104335780611"
"3920","rumunsko","0.35471083047488"
"3920","novy","0.27316410335019"
"3920","zeland","0.35471083047488"
"3920","namibie","0.39548419403723"
"3920","rugby","0.28101889115163"
"3920","typ4","0.093378403622513"
"3920","str2","0.073957828864764"
"3920","dopr3","0.10355215696312"
"3920","ubyt7","0.049324536557169"
"3920","ubytkat0","0.05571342131748"
"3920","delka3","0.0511525334372"
"3920","sleva1","0.042532635936646"
"3920","avgprice100000","0.12116424732476"
"3920","avgpricenight100000","0.15562905027807"
"3920","termin09","0.079564310029725"
"3921","2015","0.2147235127622"
"3921","semifinale","0.33271815583343"
"3921","rugby","0.36748624227521"
"3921","typ4","0.12211022012175"
"3921","str2","0.096714083900077"
"3921","dopr3","0.13541435910562"
"3921","ubyt7","0.064501317036299"
"3921","ubytkat0","0.072856012492089"
"3921","delka3","0.0668917744948"
"3921","sleva1","0.055619600840229"
"3921","avgprice100000","0.15844555419392"
"3921","avgpricenight100000","0.2035149119021"
"3921","termin10","0.10106306804457"
"3922","2015","0.2147235127622"
"3922","finale","0.33629661857458"
"3922","rugby","0.36748624227521"
"3922","typ4","0.12211022012175"
"3922","str2","0.096714083900077"
"3922","dopr3","0.13541435910562"
"3922","ubyt7","0.064501317036299"
"3922","ubytkat0","0.072856012492089"
"3922","delka3","0.0668917744948"
"3922","sleva1","0.055619600840229"
"3922","avgprice100000","0.15844555419392"
"3922","avgpricenight100000","0.2035149119021"
"3922","termin10","0.10106306804457"
"2704","termin12","0.0038081735784909"
"2704","termin01","0.0032018657102609"
"2704","termin02","0.0089556182805257"
"2704","termin03","0.0067758492378673"
"2704","termin04","0.006706069652916"
"410","toronto","0.25753385082429"
"410","maple","0.24889945466924"
"410","leafs","0.24889945466924"
"410","nhl","0.20974596679041"
"410","hokej","0.18369010404467"
"410","usa","0.24312612216105"
"410","typ4","0.09921455384892"
"410","str1","0.092758330734057"
"410","dopr3","0.11002416677332"
"410","ubyt7","0.052407320091993"
"410","ubytkat0","0.059195510149822"
"410","delka3","0.054349566777025"
"410","sleva1","0.045190925682686"
"410","avgprice500","0.16225605709924"
"410","avgpricenight100","0.2449919323579"
"410","termin10","0.08211374278621"
"3923","hotel","0.041340922687169"
"3923","akademik","0.23897539078069"
"3923","behounek","0.23897539078069"
"3923","lazne","0.089291187334976"
"3923","jachymov","0.18523895021794"
"3923","kouzelne","0.32015387136348"
"3923","vanoce","0.1632092586966"
"3923","eeska","0.056942300433009"
"3923","republika","0.056942300433009"
"3923","vikendove","0.1606346291123"
"3923","pobyty","0.15819209128433"
"3923","typ3","0.041958914675203"
"3923","str2","0.059870623366714"
"3923","dopr1","0.01629817442836"
"3923","ubyt6","0.038816588593526"
"3923","ubytkat3","0.074484571400879"
"3923","delka6","0.045546382134066"
"3923","sleva1","0.034431181472523"
"3923","avgprice5000","0.059569553569596"
"3923","avgpricenight1200","0.052515734900754"
"3923","termin12","0.062562851646636"
"3924","hotel","0.043407968821528"
"3924","iberostar","0.37081892395965"
"3924","tucan*****","0.37081892395965"
"3924","playa","0.28123095049824"
"3924","del","0.26684684687565"
"3924","carmen","0.27352341650688"
"3924","mexiko","0.26684684687565"
"3924","mayska","0.26684684687565"
"3924","riviera","0.19305152088518"
"3924","cancun","0.26684684687565"
"3924","typ8","0.20245413246032"
"3924","str5","0.22915825675684"
"3924","dopr3","0.088019333418654"
"3924","ubyt6","0.040757418023203"
"3924","ubytkat4","0.14208337503448"
"3924","delka15","0.027159039763453"
"3924","sleva1","0.036152740546149"
"3924","avgprice100000","0.10298961022605"
"3924","avgpricenight10000","0.085970382015169"
"3924","termin11","0.0083776608097097"
"3925","hotel","0.051068198613562"
"3925","maj","0.28537818363126"
"3925","pieseany","0.21501049197055"
"3925","chue","0.39548419403723"
"3925","piesean","0.39548419403723"
"3925","akce","0.18634607277315"
"3925","slovensko","0.072605504263312"
"3925","typ3","0.051831600481133"
"3925","str3","0.048835695549309"
"3925","dopr1","0.020133038999739"
"3925","ubyt7","0.049324536557169"
"3925","ubytkat3","0.092010352906968"
"3925","delka6","0.056263177930317"
"3925","sleva6","0.045217065037035"
"3925","avgprice5000","0.073585919115383"
"3925","avgpricenight1200","0.064872378406814"
"3925","termin11","0.089690251021597"
"424","boston","0.25933453030512"
"424","bruins","0.25933453030512"
"424","nhl","0.2237290312431"
"424","hokej","0.19593611098098"
"424","usa","0.25933453030512"
"424","typ4","0.10582885743885"
"424","str1","0.098942219449661"
"424","dopr3","0.11735911122487"
"424","ubyt7","0.055901141431459"
"424","ubytkat0","0.063141877493144"
"424","delka3","0.057972871228827"
"424","sleva1","0.048203654061532"
"424","avgprice500","0.17307312757253"
"424","avgpricenight100","0.26132472784843"
"424","termin10","0.087587992305291"
"981","detroit","0.26132472784843"
"981","red","0.25369737110325"
"981","wings","0.26132472784843"
"981","nhl","0.2237290312431"
"981","hokej","0.19593611098098"
"981","typ4","0.10582885743885"
"981","str1","0.098942219449661"
"981","dopr1","0.022817444199704"
"981","ubyt7","0.055901141431459"
"981","ubytkat0","0.063141877493144"
"981","delka3","0.057972871228827"
"981","sleva1","0.048203654061532"
"981","avgprice500","0.17307312757253"
"981","avgpricenight100","0.26132472784843"
"981","termin10","0.087587992305291"
"430","florida","0.22445111725327"
"430","panthers","0.22445111725327"
"430","nhl","0.18759887712931"
"430","hokej","0.16429425454927"
"430","usa","0.21745441982106"
"430","typ4","0.088738482945618"
"430","str1","0.082963972830461"
"430","dopr3","0.098406708169923"
"430","ubyt7","0.046873627908366"
"430","ubytkat0","0.052945052556363"
"430","delka3","0.04861079264529"
"430","sleva1","0.040419213032962"
"430","avgprice500","0.016124825550235"
"430","avgpricenight100","0.024347024333705"
"430","termin10","0.0081603719539091"
"426","montreal","0.26337617175955"
"426","canadiens","0.26549275164719"
"426","nhl","0.2237290312431"
"426","hokej","0.19593611098098"
"426","usa","0.25933453030512"
"426","typ4","0.10582885743885"
"426","str1","0.098942219449661"
"426","dopr3","0.11735911122487"
"426","ubyt7","0.055901141431459"
"426","ubytkat0","0.063141877493144"
"426","delka3","0.057972871228827"
"426","sleva1","0.048203654061532"
"426","avgprice500","0.17307312757253"
"426","avgpricenight100","0.26132472784843"
"426","termin10","0.087587992305291"
"427","ottawa","0.28679864982363"
"427","senators","0.28922018922903"
"427","nhl","0.23970967633189"
"427","hokej","0.20993154747962"
"427","typ4","0.11338806154162"
"427","str1","0.10600952083892"
"427","dopr3","0.12574190488379"
"427","ubyt7","0.059894080105134"
"427","ubytkat0","0.067652011599797"
"427","delka3","0.062113790602315"
"427","sleva1","0.051646772208784"
"427","avgprice500","0.18543549382771"
"427","avgpricenight100","0.2799907798376"
"427","termin10","0.093844277469954"
"3926","minnesota","0.28679864982363"
"3926","wild","0.28922018922903"
"3926","nhl","0.23970967633189"
"3926","hokej","0.20993154747962"
"3926","typ4","0.11338806154162"
"3926","str1","0.10600952083892"
"3926","dopr1","0.02444726164254"
"3926","ubyt7","0.059894080105134"
"3926","ubytkat0","0.067652011599797"
"3926","delka3","0.062113790602315"
"3926","sleva1","0.051646772208784"
"3926","avgprice500","0.18543549382771"
"3926","avgpricenight100","0.2799907798376"
"3926","termin10","0.093844277469954"
"3927","colorado","0.28922018922903"
"3927","avalanche","0.29172671207269"
"3927","nhl","0.23970967633189"
"3927","hokej","0.20993154747962"
"3927","typ4","0.11338806154162"
"3927","str1","0.10600952083892"
"3927","dopr1","0.02444726164254"
"3927","ubyt7","0.059894080105134"
"3927","ubytkat0","0.067652011599797"
"3927","delka3","0.062113790602315"
"3927","sleva1","0.051646772208784"
"3927","avgprice500","0.18543549382771"
"3927","avgpricenight100","0.2799907798376"
"3927","termin10","0.093844277469954"
"2190","delka6","0.0083901230246964"
"2190","avgpricenight600","0.018027072925294"
"2190","termin12","0.011524735829643"
"3928","nashville","0.31227543153354"
"3928","predators","0.28922018922903"
"3928","nhl","0.23970967633189"
"3928","hokej","0.20993154747962"
"3928","typ4","0.11338806154162"
"3928","str1","0.10600952083892"
"3928","dopr1","0.02444726164254"
"3928","ubyt7","0.059894080105134"
"3928","ubytkat0","0.067652011599797"
"3928","delka3","0.062113790602315"
"3928","sleva1","0.051646772208784"
"3928","avgprice500","0.18543549382771"
"3928","avgpricenight100","0.2799907798376"
"3928","termin10","0.093844277469954"
"3929","louis","0.28445651962198"
"3929","blues","0.28445651962198"
"3929","nhl","0.23970967633189"
"3929","hokej","0.20993154747962"
"3929","typ4","0.11338806154162"
"3929","str1","0.10600952083892"
"3929","dopr1","0.02444726164254"
"3929","ubyt7","0.059894080105134"
"3929","ubytkat0","0.067652011599797"
"3929","delka3","0.062113790602315"
"3929","sleva1","0.051646772208784"
"3929","avgprice500","0.18543549382771"
"3929","avgpricenight100","0.2799907798376"
"3929","termin10","0.093844277469954"
"3930","winnipeg","0.29172671207269"
"3930","jets","0.2970201386551"
"3930","nhl","0.23970967633189"
"3930","hokej","0.20993154747962"
"3930","typ4","0.11338806154162"
"3930","str1","0.10600952083892"
